# sr=500,duration=190.424688
-0.219315,0.498459
-0.342926,0.520218
-0.314392,0.245560
-0.133316,0.199219
-0.215485,0.352859
-0.324448,0.488098
-0.344498,0.217178
-0.186203,0.099976
-0.233154,0.161667
-0.200912,0.476349
-0.317841,0.213608
-0.148468,0.074158
-0.299515,-0.002960
-0.185196,0.391098
-0.328232,0.181870
-0.126709,0.102692
-0.269043,0.026154
-0.127975,0.359512
-0.300644,0.148346
-0.155182,0.105011
-0.272781,0.043640
-0.230286,0.354172
-0.263580,0.162903
-0.121353,0.137253
-0.255020,0.111710
-0.250427,0.355408
-0.251633,0.085464
-0.106796,0.136429
-0.217575,0.135239
-0.218887,0.394455
-0.202408,0.121414
-0.112762,0.110992
-0.215729,0.073746
-0.235138,0.336014
-0.188553,0.151505
-0.051956,0.144135
-0.181259,0.140442
-0.226822,0.340363
-0.163010,0.181488
-0.075989,0.101257
-0.158646,0.137787
-0.198547,0.334122
-0.110428,0.219162
-0.044724,0.114746
-0.139648,0.149155
-0.237930,0.270493
-0.087906,0.211914
-0.085617,0.075317
-0.093170,0.208191
-0.258545,0.267929
-0.094666,0.260712
-0.104660,0.041229
-0.115540,0.154343
-0.282562,0.224747
-0.069580,0.257492
-0.078491,0.063812
-0.082382,0.182205
-0.303192,0.181458
-0.104263,0.234009
-0.120300,0.033707
-0.088318,0.177155
-0.314529,0.152512
-0.089630,0.277740
-0.090576,0.026382
-0.100677,0.127884
-0.349197,0.084747
-0.082855,0.238083
-0.079514,0.019714
-0.082779,0.147232
-0.339020,0.078995
-0.067856,0.209747
-0.084061,-0.005066
-0.111542,0.090988
-0.345276,0.034317
-0.038528,0.236832
-0.050858,0.035309
-0.068222,0.107895
-0.339493,0.062088
-0.044189,0.209930
-0.070755,0.011597
-0.065704,0.103699
-0.280487,0.100571
-0.019272,0.233963
-0.101074,0.010635
-0.104034,0.092911
-0.278793,0.093903
-0.085434,0.210739
-0.098618,0.053101
-0.110458,0.112366
-0.248672,0.117325
-0.163773,0.203278
-0.097290,0.034973
-0.119873,0.078949
-0.205444,0.121490
-0.159836,0.218460
-0.064056,0.094559
-0.121338,0.061325
-0.232712,0.103531
-0.227386,0.189560
-0.011429,0.102585
-0.108765,0.064850
-0.205765,0.137543
-0.210876,0.184082
-0.030457,0.115051
-0.114227,0.020187
-0.203201,0.129654
-0.225174,0.157898
0.016190,0.159256
-0.073807,0.041138
-0.163147,0.117493
-0.219238,0.122513
-0.017563,0.139145
-0.080505,0.055222
-0.097656,0.133545
-0.202316,0.128998
-0.027664,0.165787
-0.095352,0.067001
-0.055298,0.103546
-0.243042,0.108139
-0.014267,0.159866
-0.085068,0.082016
-0.022018,0.129318
-0.214981,0.066849
-0.025772,0.123322
-0.093613,0.058258
-0.052948,0.118164
-0.176697,0.067184
0.016556,0.145599
-0.099808,0.073257
-0.055954,0.113312
-0.180893,0.088089
-0.006180,0.107910
-0.084457,0.091583
-0.031540,0.136749
-0.160294,0.127930
-0.003357,0.115555
-0.109085,0.056961
-0.074326,0.140625
-0.165085,0.140579
-0.029022,0.131348
-0.070587,0.074448
-0.055496,0.129822
-0.173721,0.133667
-0.084000,0.129120
-0.066406,0.066803
-0.066498,0.148575
-0.142365,0.169037
-0.087387,0.126984
-0.055466,0.075562
-0.078369,0.108337
-0.154922,0.149734
-0.129074,0.115601
-0.041672,0.089142
-0.076187,0.084732
-0.144806,0.158035
-0.129715,0.085495
-0.053162,0.089554
-0.098557,0.043213
-0.131210,0.158630
-0.127670,0.114487
-0.028625,0.115128
-0.082794,-0.001450
-0.155487,0.136902
-0.154343,0.110947
-0.021362,0.114838
-0.066055,0.009369
-0.140564,0.154541
-0.140839,0.093201
-0.130493,0.103653
-0.212753,0.265030
-0.262604,0.225876
-0.217865,0.213837
-0.096207,0.213623
-0.169281,0.195221
-0.168533,0.164276
-0.209854,0.170624
-0.131287,0.171722
-0.698669,0.725494
-0.752213,0.875671
-0.554947,0.664307
-0.676208,0.739746
-0.383133,0.586746
-0.738403,0.658524
-0.395386,0.505920
-0.544968,0.423615
-0.340958,0.418991
-0.555420,0.318344
-0.385315,0.575089
-0.478836,0.396530
-0.527267,0.466415
-0.533066,0.388718
-0.420898,0.495270
-0.416092,0.385071
-0.526169,0.476868
-0.527130,0.237381
-0.423065,0.501389
-0.448456,0.333099
-0.354309,0.549957
-0.591583,0.224152
-0.505569,0.531937
-0.614792,0.276901
-0.453140,0.540512
-0.599930,0.257065
-0.466415,0.492172
-0.638992,0.358932
-0.393738,0.555008
-0.612366,0.344055
-0.388718,0.511581
-0.624146,0.323456
-0.357864,0.514160
-0.615723,0.345978
-0.326065,0.486679
-0.512619,0.323303
-0.244431,0.448669
-0.535858,0.285172
-0.198059,0.421631
-0.480362,0.290176
-0.149857,0.438812
-0.486908,0.223419
-0.150436,0.363785
-0.462814,0.223511
-0.110245,0.394119
-0.473938,0.132431
-0.141342,0.373489
-0.444138,0.128220
-0.088135,0.373291
-0.439072,0.185211
-0.149750,0.347565
-0.450623,0.245392
-0.100845,0.364059
-0.420929,0.305023
-0.133972,0.318344
-0.411545,0.306870
-0.133438,0.307907
-0.417603,0.316330
-0.152557,0.211029
-0.373276,0.279709
-0.141129,0.167755
-0.374893,0.276169
-0.159821,0.154022
-0.337936,0.248260
-0.149841,0.155243
-0.296158,0.241104
-0.169022,0.130508
-0.255737,0.205521
-0.130188,0.151886
-0.257599,0.220444
-0.182022,0.104187
-0.194366,0.170593
-0.120514,0.117599
-0.201431,0.192780
-0.175323,0.119522
-0.174149,0.182816
-0.161163,0.111328
-0.219849,0.185730
-0.217224,0.101120
-0.177750,0.176254
-0.169113,0.127045
-0.182632,0.194504
-0.197571,0.099426
-0.158722,0.173248
-0.146149,0.084595
-0.115875,0.181030
-0.149811,0.086945
-0.148865,0.158249
-0.129257,0.079147
-0.101639,0.177383
-0.153885,0.047714
-0.145035,0.174332
-0.119415,0.042313
-0.095703,0.170609
-0.119308,0.051575
-0.080643,0.161530
-0.160858,0.062668
-0.106857,0.150391
-0.130707,0.074249
-0.071579,0.157074
-0.143295,0.100281
-0.099808,0.115967
-0.114914,0.095825
-0.095688,0.134003
-0.147919,0.111298
-0.099335,0.153259
-0.107986,0.146133
-0.107468,0.142944
-0.127380,0.143494
-0.124161,0.146774
-0.128601,0.146881
-0.092422,0.141983
-0.130112,0.151993
-0.117844,0.156113
-0.105331,0.169662
-0.103729,0.122086
-0.125305,0.156860
-0.131485,0.118896
-0.101166,0.157379
-0.095581,0.106018
-0.116943,0.163300
-0.137497,0.074661
-0.097168,0.167938
-0.100098,0.043243
-0.125214,0.189438
-0.109680,0.043823
-0.101730,0.175873
-0.086288,0.058777
-0.159073,0.188736
-0.127441,0.033722
-0.106354,0.187378
-0.099167,0.056259
-0.135788,0.218704
-0.127182,0.042068
-0.127655,0.197220
-0.120102,0.042770
-0.159195,0.215439
-0.158173,0.026367
-0.105225,0.222122
-0.105957,0.063583
-0.142563,0.214874
-0.154205,0.031906
-0.125702,0.193176
-0.136200,0.028275
-0.128418,0.232117
-0.151062,0.012421
-0.080688,0.202240
-0.113510,0.034729
-0.106781,0.205780
-0.151642,0.022125
-0.076981,0.192062
-0.127182,0.033203
-0.072937,0.235794
-0.150558,0.026840
-0.101868,0.223587
-0.123520,0.041214
-0.102219,0.260864
-0.145050,0.065201
-0.107056,0.253052
-0.122345,0.048019
-0.126236,0.281677
-0.163971,0.045624
-0.134293,0.245590
-0.119217,0.041702
-0.145142,0.264847
-0.152390,0.044586
-0.150604,0.227875
-0.150620,0.023422
-0.172440,0.257248
-0.169479,0.039810
-0.142609,0.227005
-0.131699,0.048431
-0.162292,0.233124
-0.148453,0.074265
-0.151749,0.195099
-0.117294,0.041672
-0.139160,0.226349
-0.120911,0.054810
-0.122253,0.192703
-0.083939,0.029205
-0.135254,0.200241
-0.108398,0.036636
-0.115982,0.166336
-0.075287,0.027344
-0.118362,0.196335
-0.115250,0.031464
-0.121460,0.143799
-0.078674,0.046570
-0.123810,0.169907
-0.118347,0.063644
-0.122452,0.137604
-0.090820,0.050537
-0.106247,0.165680
-0.147690,0.058517
-0.152557,0.114548
-0.098495,0.052536
-0.100037,0.160278
-0.129181,0.063095
-0.130142,0.122070
-0.108078,0.031235
-0.107117,0.156738
-0.137573,0.031937
-0.136276,0.117737
-0.091797,0.032776
-0.089035,0.140289
-0.130463,0.024612
-0.126282,0.108444
-0.102478,0.031509
-0.100235,0.126572
-0.134033,0.032120
-0.130829,0.101822
-0.097855,0.041199
-0.098267,0.122726
-0.134323,0.021744
-0.135941,0.103836
-0.095505,0.021973
-0.096085,0.139084
-0.122971,0.014679
-0.129745,0.102081
-0.091934,0.014832
-0.099472,0.128876
-0.095016,-0.001724
-0.110886,0.097748
-0.056961,0.010132
-0.080750,0.124832
-0.074493,-0.003891
-0.102921,0.079727
-0.044388,0.007385
-0.072144,0.110840
-0.071548,0.004929
-0.093948,0.081833
-0.046860,0.005844
-0.078537,0.112625
-0.061844,0.016327
-0.098495,0.076385
-0.038895,0.020767
-0.065659,0.122742
-0.075012,0.034073
-0.085236,0.084702
-0.049988,0.024109
-0.072006,0.130737
-0.073593,0.067764
-0.079346,0.083374
-0.047104,0.038177
-0.060303,0.117706
-0.073761,0.080826
-0.068298,0.078827
-0.047699,0.048355
-0.056091,0.118561
-0.061859,0.102356
-0.066315,0.066803
-0.051544,0.058350
-0.052246,0.106247
-0.074615,0.111115
-0.073853,0.070801
-0.045395,0.074005
-0.056778,0.107849
-0.063721,0.114044
-0.074905,0.053665
-0.046906,0.068741
-0.065430,0.105606
-0.068909,0.119339
-0.070190,0.053940
-0.037445,0.070557
-0.061523,0.080170
-0.059509,0.099304
-0.059311,0.030090
-0.034531,0.058411
-0.044968,0.062378
-0.054749,0.101364
-0.058167,0.011490
-0.041428,0.059479
-0.050613,0.042847
-0.053772,0.095337
-0.056519,0.000061
-0.034683,0.061920
-0.044891,0.041229
-0.057175,0.095123
-0.065247,-0.009796
-0.039154,0.065933
-0.051117,0.029221
-0.060760,0.103088
-0.060989,-0.008560
-0.047562,0.057800
-0.053604,0.021988
-0.058640,0.095978
-0.060852,-0.016403
-0.036438,0.059143
-0.052780,0.005112
-0.043152,0.093933
-0.069733,-0.021881
-0.031769,0.054886
-0.065979,-0.009918
-0.019012,0.098007
-0.072769,-0.022263
-0.025696,0.056595
-0.067917,-0.011810
-0.010071,0.095230
-0.071594,-0.012177
-0.033630,0.056290
-0.058258,-0.006607
-0.019424,0.090698
-0.061142,0.009155
-0.046280,0.053833
-0.056274,0.007919
-0.035095,0.091232
-0.054077,0.028595
-0.046997,0.051682
-0.050339,0.020386
-0.044876,0.096222
-0.057724,0.047943
-0.056259,0.051773
-0.050827,0.031128
-0.049210,0.091736
-0.053436,0.054245
-0.053452,0.052551
-0.042725,0.034241
-0.042801,0.087723
-0.046280,0.063217
-0.047043,0.052734
-0.038177,0.041824
-0.039154,0.092285
-0.046127,0.080750
-0.052078,0.049118
-0.042847,0.044250
-0.042557,0.093414
-0.041718,0.090317
-0.052338,0.052246
-0.031174,0.052353
-0.044571,0.094437
-0.041428,0.094086
-0.056870,0.054581
-0.021057,0.054733
-0.043503,0.093307
-0.033310,0.094452
-0.056000,0.046341
-0.019913,0.049423
-0.052429,0.084641
-0.024048,0.089813
-0.055069,0.037827
-0.006882,0.046875
-0.054840,0.076889
-0.015564,0.088440
-0.061401,0.030975
-0.004272,0.045197
-0.058243,0.067490
-0.009079,0.090973
-0.061783,0.020218
-0.004395,0.043167
-0.058090,0.049515
-0.013077,0.082138
-0.062164,0.007339
-0.001694,0.040604
-0.057846,0.035934
-0.002426,0.081009
-0.063477,0.007156
-0.009476,0.035355
-0.061554,0.022385
-0.000549,0.080460
-0.063690,0.012466
-0.016876,0.035522
-0.063248,0.024414
0.001953,0.076141
-0.065628,0.014587
-0.030746,0.029480
-0.055573,0.021194
-0.005692,0.074600
-0.064224,0.010406
-0.037643,0.026901
-0.059799,0.018616
-0.019608,0.070023
-0.060471,0.014389
-0.043686,0.026398
-0.057327,0.023026
-0.025711,0.065475
-0.063049,0.014313
-0.047852,0.028793
-0.055923,0.023712
-0.035080,0.067856
-0.054535,0.019455
-0.049484,0.024643
-0.054932,0.020798
-0.043671,0.067688
-0.055908,0.024811
-0.054276,0.030716
-0.050140,0.022293
-0.046310,0.066986
-0.057327,0.033936
-0.055725,0.025055
-0.052155,0.017853
-0.050995,0.070389
-0.054825,0.042862
-0.057953,0.027573
-0.051346,0.021805
-0.052078,0.069321
-0.050735,0.046967
-0.061829,0.022659
-0.043808,0.020905
-0.049911,0.067886
-0.042511,0.055908
-0.059982,0.019272
-0.035034,0.024063
-0.054352,0.064636
-0.037292,0.059677
-0.060364,0.020370
-0.029663,0.026688
-0.056702,0.065369
-0.035110,0.060913
-0.066254,0.016876
-0.018875,0.026855
-0.054398,0.061295
-0.027771,0.060898
-0.062378,0.016479
-0.013962,0.021042
-0.053391,0.060410
-0.023743,0.060242
-0.058746,0.013077
-0.005112,0.024628
-0.050964,0.055130
-0.013443,0.058746
-0.057693,0.006073
0.002258,0.025238
-0.050262,0.050201
-0.010269,0.061615
-0.062332,0.007660
-0.155106,0.134827
-0.134216,0.170151
-0.112091,0.194992
-0.272797,0.154343
-0.139908,0.127701
-0.192978,0.190460
-0.078201,0.141235
-0.097809,0.057632
-0.064697,0.086899
-0.128677,0.097458
-0.096771,0.133575
-0.135025,0.048798
-0.095627,0.105759
-0.103363,0.090607
-0.041397,0.113373
-0.090012,0.046722
-0.080124,0.067413
-0.067764,0.075806
-0.066177,0.075073
-0.079025,0.063507
-0.061584,0.065186
-0.071609,0.073608
-0.013748,0.086929
-0.077362,0.043930
-0.044540,0.032166
-0.077164,0.079239
-0.025864,0.060852
-0.055222,0.054764
-0.048233,0.040054
-0.054733,0.033035
-0.031830,0.058960
-0.092880,0.076706
-0.040558,0.039963
-0.066818,0.068008
-0.015289,0.055710
-0.066238,0.039185
-0.032043,0.031464
-0.068573,0.049316
-0.030853,0.038589
-0.054825,0.048080
-0.036087,0.004883
-0.069214,0.046387
-0.059982,0.071976
-0.291412,0.358017
-0.672470,0.517059
-0.575485,0.600998
-0.613419,0.699615
-0.817734,0.714859
-0.855530,0.690750
-0.961319,0.952835
-0.498932,0.644165
-0.727402,0.619324
-0.460358,0.642319
-0.627426,0.500443
-0.508286,0.571899
-0.501587,0.465439
-0.421265,0.417282
-0.371964,0.475693
-0.415237,0.419220
-0.270111,0.410400
-0.428680,0.356842
-0.249985,0.415741
-0.415283,0.341049
-0.342682,0.393921
-0.455383,0.406265
-0.259888,0.429108
-0.427475,0.371368
-0.259735,0.419647
-0.412415,0.291687
-0.210663,0.314713
-0.395523,0.290848
-0.219559,0.291138
-0.366333,0.219757
-0.227966,0.255447
-0.364578,0.240158
-0.206863,0.246582
-0.339508,0.179153
-0.192993,0.202820
-0.317093,0.214966
-0.180344,0.195587
-0.309891,0.166946
-0.142700,0.175980
-0.291733,0.164261
-0.182907,0.173141
-0.287827,0.130814
-0.237167,0.160980
-0.270660,0.145401
-0.262497,0.193085
-0.273941,0.102570
-0.281113,0.171661
-0.219086,0.135757
-0.257797,0.160934
-0.173538,0.121399
-0.264053,0.147858
-0.096512,0.124619
-0.245529,0.157501
-0.080856,0.111252
-0.235016,0.155609
-0.070328,0.134384
-0.232574,0.153442
-0.072876,0.120773
-0.226852,0.153717
-0.067596,0.133728
-0.213470,0.174484
-0.089783,0.124146
-0.235428,0.177658
-0.075027,0.123856
-0.215408,0.164871
-0.095657,0.118820
-0.228058,0.157913
-0.090225,0.128174
-0.202362,0.139374
-0.096039,0.101089
-0.190430,0.119049
-0.114334,0.113876
-0.219650,0.139297
-0.112076,0.120377
-0.213547,0.150803
-0.127945,0.137329
-0.248138,0.175110
-0.144211,0.132675
-0.223099,0.196854
-0.174149,0.134262
-0.208374,0.197464
-0.130035,0.111923
-0.208969,0.224609
-0.155869,0.108170
-0.204178,0.220490
-0.145065,0.128571
-0.198837,0.254135
-0.159058,0.139267
-0.219391,0.231888
-0.146530,0.145020
-0.185349,0.224686
-0.137573,0.122131
-0.201584,0.212082
-0.132477,0.141739
-0.190811,0.201111
-0.127075,0.166794
-0.207321,0.199219
-0.100632,0.144775
-0.189682,0.223297
-0.138306,0.144562
-0.204880,0.215027
-0.167679,0.152100
-0.192734,0.248825
-0.183823,0.120483
-0.213364,0.244278
-0.165497,0.136307
-0.205444,0.260605
-0.154938,0.126938
-0.205017,0.232819
-0.152725,0.132553
-0.188889,0.246841
-0.180038,0.122223
-0.202072,0.239441
-0.186768,0.126602
-0.195068,0.247696
-0.215866,0.122162
-0.216003,0.226288
-0.215805,0.127991
-0.212646,0.245621
-0.218918,0.095596
-0.209946,0.209579
-0.205276,0.112976
-0.177032,0.211517
-0.205109,0.092560
-0.156555,0.188187
-0.198532,0.089767
-0.143539,0.197311
-0.206848,0.105560
-0.135742,0.181549
-0.193756,0.115311
-0.111542,0.187820
-0.200317,0.103302
-0.113861,0.160187
-0.186279,0.105606
-0.112442,0.176910
-0.184723,0.099197
-0.123276,0.145309
-0.172684,0.101807
-0.116074,0.161957
-0.183426,0.106323
-0.142548,0.153229
-0.180420,0.116302
-0.143265,0.171677
-0.190643,0.125198
-0.167709,0.150131
-0.178497,0.119507
-0.168686,0.172607
-0.172791,0.106750
-0.170914,0.136520
-0.157944,0.102371
-0.158218,0.150101
-0.150833,0.096848
-0.158356,0.119827
-0.133850,0.097748
-0.150192,0.137146
-0.123215,0.106903
-0.159760,0.117508
-0.107620,0.113113
-0.164917,0.139435
-0.098206,0.112823
-0.169891,0.121902
-0.083252,0.108536
-0.154327,0.139832
-0.076233,0.099594
-0.157913,0.110138
-0.057068,0.088272
-0.148102,0.115662
-0.052094,0.100693
-0.167343,0.101196
-0.044510,0.106232
-0.161896,0.125488
-0.037399,0.113251
-0.169113,0.106918
-0.032776,0.116760
-0.169159,0.121414
-0.015869,0.119888
-0.179077,0.101578
-0.008148,0.103592
-0.164261,0.119049
-0.005051,0.104019
-0.167633,0.099960
0.003723,0.093643
-0.154724,0.104065
0.017273,0.103561
-0.157227,0.077484
0.009750,0.099930
-0.149521,0.087158
0.033340,0.111633
-0.162964,0.079056
0.000748,0.108154
-0.156815,0.089737
0.017120,0.120331
-0.157043,0.074554
-0.004715,0.097656
-0.153519,0.078751
0.035309,0.114014
-0.157104,0.065552
0.006729,0.099594
-0.153519,0.074692
0.028214,0.121658
-0.165009,0.076645
0.004654,0.094360
-0.166702,0.090515
-0.004211,0.112640
-0.160248,0.090378
-0.024948,0.085464
-0.156006,0.083984
-0.035461,0.118698
-0.149628,0.082047
-0.063080,0.093964
-0.141418,0.084915
-0.080719,0.116669
-0.130386,0.080246
-0.099396,0.082962
-0.127563,0.079163
-0.101944,0.111313
-0.123642,0.075256
-0.120102,0.075546
-0.129166,0.078873
-0.121307,0.091873
-0.125214,0.075485
-0.119080,0.063385
-0.117981,0.061447
-0.112762,0.088425
-0.106720,0.056137
-0.126541,0.069458
-0.099747,0.058594
-0.266052,0.090164
-0.288651,0.295013
-0.209808,0.151962
-0.127304,0.196747
-0.218079,0.195251
-0.152618,0.231827
-0.186279,0.130310
-0.076019,0.258148
-0.201797,0.074677
-0.035568,0.180496
-0.308868,0.078232
0.004822,0.207001
-0.155319,0.050323
-0.090057,0.191895
-0.194382,0.107376
-0.058350,0.148819
-0.174362,0.148895
-0.075119,0.181854
-0.217285,0.108536
-0.011200,0.107117
-0.204895,0.085358
-0.058838,0.114639
-0.110703,0.061203
-0.002548,0.128174
-0.087112,0.125778
-0.006531,0.134857
-0.141357,0.115982
-0.047195,0.113251
-0.126846,0.059906
-0.061905,0.093643
-0.120178,0.053024
-0.009628,0.095993
-0.162247,0.085022
-0.049255,0.146729
-0.138489,0.149826
-0.027893,0.092133
-0.098419,0.100327
-0.003723,0.061661
-0.142426,0.092758
-0.033112,0.118500
-0.115753,0.133667
-0.046310,0.088074
-0.099762,0.091156
-0.044861,0.081207
-0.123032,0.139694
-0.063461,0.069778
-0.104568,0.127151
-0.038742,0.065475
-0.079849,0.112000
-0.080688,0.061050
-0.124329,0.088669
-0.102173,0.052551
-0.066925,0.098099
-0.063309,0.061310
-0.091507,0.084137
-0.092148,0.066177
-0.070847,0.100082
-0.067764,0.057755
-0.074051,0.104218
-0.078003,0.092789
-0.057251,0.104919
-0.072601,0.055466
-0.072571,0.114227
-0.080765,0.049179
-0.082489,0.141632
-0.079559,0.079941
-0.057632,0.130051
-0.056763,0.048157
-0.095459,0.118835
-0.089203,0.079041
-0.079865,0.146606
-0.058105,0.081650
-0.077332,0.134186
-0.063370,0.081192
-0.067505,0.116364
-0.059219,0.069290
-0.103638,0.107834
-0.071869,0.083267
-0.067429,0.105057
-0.029770,0.077408
-0.068909,0.084213
-0.053864,0.069443
-0.050049,0.071640
-0.011658,0.060318
-0.062973,0.061859
-0.028412,0.078156
-0.044846,0.074203
-0.024857,0.076843
-0.057495,0.042770
-0.017975,0.063446
-0.047348,0.043350
-0.017319,0.073898
-0.081863,0.043640
-0.009644,0.074768
-0.052582,0.019684
-0.004745,0.070526
-0.068039,0.007401
-0.016068,0.074799
-0.058929,0.012070
-0.024048,0.069672
-0.058929,-0.020508
-0.035858,0.072449
-0.042175,-0.003387
-0.034531,0.068512
-0.048447,-0.001297
-0.047623,0.073715
-0.047607,-0.007263
-0.056381,0.093231
-0.055099,0.003326
-0.058121,0.094376
-0.048996,-0.006241
-0.057068,0.097733
-0.053024,-0.001495
-0.065033,0.108932
-0.063568,0.004044
-0.058212,0.105087
-0.056656,0.000626
-0.054779,0.096649
-0.060959,0.010071
-0.056931,0.096985
-0.055725,0.003830
-0.052200,0.097290
-0.047363,0.018372
-0.050537,0.089111
-0.048737,0.012726
-0.058609,0.085403
-0.057526,0.004242
-0.047928,0.087143
-0.044205,0.015305
-0.051773,0.086807
-0.048492,0.018158
-0.047409,0.079834
-0.041275,0.028870
-0.047211,0.083527
-0.046082,0.036255
-0.039276,0.081268
-0.032913,0.049866
-0.046646,0.080368
-0.046707,0.052582
-0.053787,0.081192
-0.031250,0.056137
-0.052826,0.081253
-0.033951,0.050415
-0.047928,0.067719
-0.026459,0.048187
-0.052032,0.058182
-0.030960,0.036789
-0.051376,0.043930
-0.014496,0.038681
-0.040833,0.032578
-0.018906,0.031723
-0.043762,0.010422
-0.007599,0.045288
-0.040161,0.004013
-0.021393,0.037430
-0.040894,0.026154
-0.029739,0.052170
-0.033234,0.036163
-0.041138,0.046097
-0.038040,0.044403
-0.034912,0.042252
-0.024155,0.045746
-0.036789,0.027618
-0.013809,0.036118
-0.040375,0.004288
-0.019028,0.039337
-0.030670,0.037048
-0.037994,0.041885
-0.044769,0.052444
-0.052414,0.052246
-0.049622,0.065475
-0.061707,0.061127
-0.044403,0.061737
-0.071075,0.035065
-0.029099,0.086990
-0.078415,0.020325
-0.033310,0.082626
-0.074265,0.028336
-0.052032,0.092880
-0.081650,0.057251
-0.078110,0.085312
-0.084915,0.082993
-0.080261,0.083878
-0.075851,0.083664
-0.084000,0.059601
-0.054779,0.087051
-0.067795,0.023239
-0.019943,0.080704
-0.084106,0.039566
-0.069839,0.087143
-0.093979,0.088470
-0.093002,0.091415
-0.091949,0.095856
-0.095016,0.081604
-0.079803,0.110489
-0.102844,0.058334
-0.031372,0.120056
-0.110123,0.038422
-0.053543,0.098679
-0.109650,0.095047
-0.094070,0.107132
-0.102661,0.106918
-0.096649,0.100204
-0.083649,0.105804
-0.105423,0.061615
-0.021790,0.102325
-0.112549,0.057648
-0.070328,0.099670
-0.108292,0.105423
-0.115677,0.114655
-0.116287,0.124390
-0.109222,0.110657
-0.085541,0.108292
-0.108536,0.059814
-0.022156,0.102585
-0.112488,0.053055
-0.063278,0.098709
-0.100082,0.086975
-0.093872,0.094727
-0.094467,0.095215
-0.084839,0.082779
-0.065140,0.090302
-0.081863,0.034836
-0.012192,0.083466
-0.095978,0.048660
-0.064941,0.084625
-0.091827,0.080978
-0.078064,0.077988
-0.080109,0.079483
-0.076721,0.067810
-0.061142,0.077621
-0.075211,0.033661
-0.010178,0.067108
-0.076019,0.038010
-0.056595,0.066589
-0.079300,0.070557
-0.073486,0.071411
-0.070572,0.072525
-0.081375,0.069199
-0.062164,0.083344
-0.075607,0.044464
-0.014603,0.074951
-0.073914,0.014938
-0.037888,0.070618
-0.078064,0.071625
-0.061172,0.076096
-0.074982,0.056198
-0.071823,0.058105
-0.053101,0.068207
-0.092133,0.057175
-0.056717,0.094299
-0.172775,0.123169
-0.072311,0.131500
-0.133469,0.176041
-0.257156,0.023453
-0.198471,0.161011
0.044174,0.146622
-0.251862,0.082443
-0.265854,0.168533
0.072281,0.289871
-0.135223,0.067047
-0.190445,0.021378
-0.219742,0.098022
-0.080658,0.183487
-0.075943,0.161621
0.016144,0.174149
-0.081192,0.013260
-0.123688,-0.072678
-0.070129,0.077148
-0.006897,0.069168
-0.063599,0.068863
0.050400,0.137253
-0.083481,0.046188
-0.153061,-0.071167
-0.142181,0.187363
-0.086227,0.214081
-0.152924,0.140091
0.043503,0.161560
-0.025452,0.042572
-0.196487,-0.007477
-0.189072,0.092270
-0.052521,0.092468
-0.076752,0.038071
0.038452,0.132828
-0.050323,0.145889
-0.152420,-0.054901
-0.087021,-0.013596
-0.034943,0.025574
-0.046204,0.043762
-0.054657,0.101105
0.050186,0.175522
-0.156021,0.045456
-0.125427,0.051163
-0.103470,0.032425
-0.065567,0.333160
-0.789230,0.587341
-0.474945,0.624008
-0.808472,0.652542
-0.582718,0.479523
-0.793335,0.544678
-0.521133,0.591522
-0.465103,0.582535
-0.298141,0.391647
-0.402008,0.503143
-0.428680,0.453903
-0.317535,0.547150
-0.428986,0.191757
-0.463837,0.471558
-0.424149,0.643570
-0.360245,0.511124
-0.275360,0.203110
-0.517609,0.531006
-0.453568,0.484070
-0.480286,0.240356
-0.094604,0.387146
-0.387360,0.473511
-0.356232,0.545364
-0.352997,0.193817
-0.433548,0.381119
-0.555405,0.539871
-0.484726,0.552231
-0.297058,0.326309
-0.321991,0.321167
-0.336868,0.594254
-0.467819,0.457504
-0.400360,0.276688
-0.382004,0.305573
-0.405014,0.607910
-0.377655,0.487595
-0.208984,0.298141
-0.244400,0.507706
-0.378036,0.543533
-0.355804,0.404953
-0.201401,0.224762
-0.199936,0.619370
-0.244919,0.601288
-0.264664,0.454239
-0.238190,0.162125
-0.241928,0.517548
-0.329712,0.391418
-0.219818,0.356720
-0.153580,0.240112
-0.160858,0.536819
-0.392288,0.405457
-0.229050,0.248199
-0.185318,0.118362
-0.274109,0.469788
-0.295486,0.405182
-0.128586,0.259781
-0.140549,0.215424
-0.246048,0.332077
-0.351318,0.322174
-0.254425,0.183868
-0.062744,0.225845
-0.177216,0.363373
-0.226273,0.367584
-0.160324,0.226105
-0.129028,0.116165
-0.281296,0.235519
-0.183975,0.282242
-0.167236,0.238220
-0.068024,0.121613
-0.152054,0.152695
-0.278290,0.310043
-0.271240,0.116623
-0.154785,0.066010
-0.195053,0.058182
-0.179047,0.316467
-0.178741,0.249008
-0.111710,0.099380
-0.301941,0.016083
-0.206787,0.222549
-0.218353,0.198334
-0.134460,0.132843
-0.154556,0.061508
-0.151672,0.350876
-0.224670,0.076004
-0.140442,0.085831
-0.222977,0.026154
-0.143494,0.350555
-0.188980,0.211014
-0.005035,0.232742
-0.272491,0.112976
-0.221008,0.257889
-0.230927,0.112854
-0.029083,0.166061
-0.212509,0.118912
-0.200317,0.370972
-0.121368,0.187805
-0.099243,0.122147
-0.258728,0.122787
-0.262589,0.303558
-0.094162,0.225632
-0.017288,0.146713
-0.162888,0.256821
-0.273178,0.229080
-0.126221,0.206680
-0.079117,0.075851
-0.123795,0.173615
