# sr=500,duration=28.247583
-0.032455,0.029358
-0.023483,0.029160
-0.031250,0.027481
-0.015045,0.029465
-0.018661,0.028687
-0.030655,0.028900
-0.022720,0.027420
-0.032333,0.033630
-0.023331,0.025986
-0.026413,0.033508
-0.029236,0.027893
-0.024017,0.032394
-0.032043,0.030533
-0.025833,0.030045
-0.029831,0.037323
-0.028763,0.020020
-0.027512,0.034256
-0.028000,0.025757
-0.025391,0.020615
-0.026199,0.027817
-0.030121,0.025574
-0.027878,0.032333
-0.030487,0.027924
-0.036636,0.034973
-0.034042,0.033310
-0.033600,0.029922
-0.035843,0.035812
-0.028336,0.026962
-0.031967,0.037537
-0.031158,0.019699
-0.033997,0.020050
-0.033844,0.034866
-0.036804,0.030075
-0.036835,0.040314
-0.042038,0.030457
-0.039322,0.044937
-0.041153,0.035324
-0.036377,0.027374
-0.036224,0.037445
-0.035721,0.038986
-0.037811,0.035782
-0.036804,0.023727
-0.040115,0.028397
-0.035614,0.040100
-0.038177,0.040695
-0.038788,0.036835
-0.036560,0.035004
-0.029633,0.031708
-0.037720,0.031448
-0.041977,0.033218
-0.041199,0.041626
-0.034821,0.039459
-0.035370,0.039398
-0.042984,0.037933
-0.029892,0.028976
-0.043091,0.037979
-0.037415,0.036987
-0.030029,0.038101
-0.036728,0.030807
-0.029663,0.034668
-0.041260,0.037323
-0.037048,0.036240
-0.041016,0.047379
-0.040787,0.037308
-0.033478,0.038177
-0.036713,0.030899
-0.028961,0.030670
-0.040451,0.032974
-0.027954,0.039368
-0.028061,0.037354
-0.040100,0.035812
-0.036331,0.036301
-0.041336,0.035446
-0.029739,0.039429
-0.042267,0.038589
-0.039215,0.033630
-0.028458,0.035522
-0.035004,0.029129
-0.026993,0.026566
-0.036346,0.035004
-0.026566,0.033142
-0.027206,0.039703
-0.038864,0.030426
-0.031799,0.039459
-0.034348,0.039932
-0.029785,0.031586
-0.031372,0.033401
-0.033813,0.029190
-0.029083,0.034561
-0.029663,0.029831
-0.031570,0.029373
-0.034607,0.033066
-0.027939,0.032822
-0.028519,0.027344
-0.031403,0.032867
-0.026718,0.025940
-0.026932,0.027695
-0.030212,0.028183
-0.029221,0.027985
-0.030670,0.030624
-0.025009,0.027969
-0.030884,0.026474
-0.028717,0.025787
-0.024414,0.024368
-0.019287,0.026413
-0.021057,0.024551
-0.029709,0.024918
-0.024521,0.019165
-0.028961,0.027451
-0.028015,0.028915
-0.026276,0.025192
-0.024780,0.029572
-0.025085,0.021378
-0.027786,0.021240
-0.016541,0.021561
-0.020538,0.019073
-0.019806,0.021942
-0.021698,0.016342
-0.026108,0.021820
-0.014877,0.016663
-0.031509,0.019348
-0.020386,0.028656
-0.021057,0.021713
-0.026337,0.019577
-0.016953,0.017822
-0.028427,0.013336
-0.018860,0.021652
-0.030212,0.021301
-0.024765,0.022507
-0.019562,0.023209
-0.025177,0.014725
-0.014786,0.012192
-0.021286,0.014938
-0.012650,0.017044
-0.014313,0.021622
-0.021027,0.010971
-0.016983,0.013229
-0.019012,0.019821
-0.015167,0.015610
-0.017853,0.018433
-0.020187,0.015305
-0.014984,0.020432
-0.015854,0.017197
-0.016571,0.011444
-0.014542,0.018829
-0.013214,0.010376
-0.013260,0.018173
-0.019745,0.014038
-0.015152,0.014023
-0.017044,0.020218
-0.016830,0.014755
-0.013107,0.013885
-0.013260,0.010544
-0.010269,0.014908
-0.010773,0.010010
-0.016449,0.010239
-0.012589,0.013504
-0.009018,0.016724
-0.017776,0.017654
-0.013306,0.010498
-0.014938,0.005676
-0.009232,0.013535
-0.014359,0.012421
-0.013336,0.009933
-0.010864,0.011261
-0.014130,0.014221
-0.011810,0.014282
-0.012115,0.008957
-0.011719,0.009186
-0.006760,0.013794
-0.010391,0.007614
-0.012924,0.010147
-0.016220,0.010086
-0.011063,0.013062
-0.011795,0.013626
-0.012680,0.008942
-0.011673,0.009369
-0.008438,0.009323
-0.009338,0.008896
-0.013550,0.008682
-0.010437,0.013199
-0.009018,0.011566
-0.009552,0.008057
-0.013092,0.010590
-0.011612,0.011978
-0.011765,0.012589
-0.014114,0.011826
-0.012604,0.013916
-0.013077,0.012039
-0.006668,0.007339
-0.008926,0.008591
-0.008102,0.006226
-0.008728,0.009338
-0.008286,0.012253
-0.016907,0.015671
-0.012848,0.012894
-0.012741,0.012909
-0.011581,0.014984
-0.009521,0.009537
-0.009003,0.012619
-0.011414,0.011246
-0.009048,0.016724
-0.014374,0.014114
-0.010086,0.012451
-0.010544,0.015900
-0.009567,0.011200
-0.011597,0.014969
-0.010284,0.012451
-0.014359,0.010803
-0.011276,0.015854
-0.017563,0.012222
-0.016830,0.013916
-0.007614,0.009521
-0.013397,0.011612
-0.008789,0.011597
-0.014740,0.007706
-0.009537,0.014664
-0.008270,0.011429
-0.011703,0.010834
-0.009567,0.009232
-0.010880,0.009399
-0.008347,0.011307
-0.012833,0.014297
-0.011627,0.012329
-0.010010,0.013260
-0.013733,0.009491
-0.009048,0.007385
-0.012039,0.009125
-0.006149,0.009430
-0.010880,0.009628
-0.013596,0.011871
-0.010696,0.011826
-0.015839,0.012390
-0.011581,0.013779
-0.012497,0.013885
-0.009064,0.010773
-0.008591,0.009415
-0.006927,0.008698
-0.009995,0.008591
-0.011780,0.010284
-0.010590,0.009140
-0.009003,0.013229
-0.010437,0.011536
-0.012497,0.010620
-0.011932,0.011948
-0.012299,0.010086
-0.011551,0.011429
-0.008606,0.011078
-0.009064,0.008133
-0.007950,0.011520
-0.011475,0.007431
-0.013168,0.010223
-0.012558,0.013367
-0.011505,0.012726
-0.013031,0.014008
-0.014252,0.009048
-0.011154,0.012085
-0.008820,0.010117
-0.010315,0.008072
-0.009995,0.013702
-0.012741,0.012100
-0.014420,0.007004
-0.006821,0.008804
-0.015671,0.010529
-0.010452,0.013870
-0.017380,0.008759
-0.008270,0.011520
-0.004486,0.011047
-0.013062,0.016449
-0.015564,0.011002
-0.018234,0.018265
-0.013901,0.016205
-0.019318,0.022202
-0.015732,0.016937
-0.013535,0.005630
-0.013641,0.010834
-0.014282,0.017242
-0.019363,0.016998
-0.019119,0.010025
-0.019638,0.023941
-0.011993,0.011429
-0.011765,0.011734
-0.014893,0.017014
-0.009552,0.017166
-0.007095,0.008240
-0.009827,0.008606
-0.010483,0.008713
-0.007935,0.009705
-0.011658,0.009262
-0.006027,0.011017
-0.013794,0.003464
-0.008743,0.012955
-0.010254,0.007812
-0.011719,0.012222
-0.009079,0.011108
-0.005966,0.009796
-0.007202,0.010040
-0.008804,0.005539
-0.011475,0.009796
-0.006531,0.007828
-0.006165,0.008087
-0.006607,0.008865
-0.004517,0.006943
-0.009766,0.006439
-0.009033,0.009689
-0.004059,0.004974
-0.004807,0.004837
-0.007675,0.008759
-0.004150,0.010178
-0.006348,0.009445
-0.011505,0.003433
-0.009338,0.012756
-0.007477,0.012360
-0.006027,0.009369
-0.005585,0.005920
-0.006119,0.007431
-0.008698,0.007111
-0.006256,0.007263
-0.008972,0.004883
-0.006180,0.011063
-0.006378,0.009079
-0.004639,0.008987
-0.008102,0.005417
-0.008621,0.009750
-0.004318,0.008057
-0.019257,0.010345
-0.023407,0.036926
-0.370544,0.395966
-0.565598,0.646286
-0.730148,0.743622
-0.641052,0.706894
-0.595749,0.415787
-0.534302,0.533951
-0.610413,0.502289
-0.620605,0.407272
-0.529770,0.441910
-0.473831,0.534500
-0.596512,0.623581
-0.488419,0.615601
-0.465973,0.519669
-0.388092,0.453842
-0.292419,0.413971
-0.392334,0.317444
-0.324326,0.394821
-0.321228,0.396118
-0.320511,0.347717
-0.290100,0.298676
-0.314255,0.306335
-0.304321,0.316330
-0.287537,0.381348
-0.270691,0.366791
-0.241333,0.335098
-0.298035,0.309692
-0.308090,0.297089
-0.267502,0.339661
-0.273804,0.276505
-0.254532,0.253311
-0.228668,0.219696
-0.212173,0.193985
-0.196823,0.205994
-0.212402,0.196075
-0.208435,0.200150
-0.140442,0.191666
-0.196243,0.159317
-0.183212,0.141846
-0.164505,0.173630
-0.173752,0.176453
-0.173981,0.150360
-0.150650,0.121567
-0.161911,0.107681
-0.150909,0.099106
-0.148453,0.078949
-0.164825,0.083664
-0.147385,0.099869
-0.148636,0.099152
-0.145035,0.098343
-0.161011,0.107239
-0.167694,0.135132
-0.148972,0.126587
-0.149796,0.121887
-0.136078,0.128128
-0.131958,0.121368
-0.104797,0.118088
-0.094330,0.117737
-0.089600,0.119766
-0.090759,0.131973
-0.099670,0.135056
-0.123611,0.153030
-0.132568,0.160004
-0.127777,0.137405
-0.127350,0.142044
-0.124512,0.150528
-0.106064,0.135544
-0.101059,0.127747
-0.114899,0.107697
-0.127213,0.113159
-0.111984,0.120865
-0.107864,0.113663
-0.115112,0.115982
-0.109650,0.109955
-0.101593,0.135025
-0.088638,0.138123
-0.093552,0.128845
-0.092163,0.115433
-0.084488,0.106750
-0.098282,0.107574
-0.118469,0.107574
-0.136963,0.112869
-0.149780,0.110352
-0.147949,0.101349
-0.141663,0.117966
-0.131409,0.123749
-0.115738,0.118210
-0.104767,0.119446
-0.109589,0.118637
-0.107925,0.123367
-0.134491,0.121902
-0.147141,0.128922
-0.146118,0.132629
-0.155121,0.131470
-0.168747,0.134232
-0.173447,0.128632
-0.161041,0.111832
-0.155914,0.134796
-0.141968,0.130890
-0.128571,0.120621
-0.108978,0.121765
-0.138748,0.129532
-0.147614,0.086258
-0.148300,0.112045
-0.166580,0.126190
-0.161194,0.116928
-0.087433,0.117569
-0.147598,0.115433
-0.141281,0.071686
-0.156616,0.121368
-0.138779,0.097000
-0.135834,0.100342
-0.049286,0.098145
-0.137299,0.086090
-0.138321,0.086258
-0.142654,0.093430
-0.139664,0.102936
-0.133865,0.096909
-0.052933,0.114517
-0.131180,0.126175
-0.128189,0.068634
-0.121353,0.124557
-0.123901,0.113907
-0.119064,0.122040
-0.077515,0.109360
-0.121140,0.119797
-0.119293,0.112259
-0.112518,0.106888
-0.091751,0.111298
-0.090134,0.128540
-0.085907,0.127899
-0.085327,0.140549
-0.083282,0.100601
-0.095398,0.137985
-0.096161,0.133667
-0.093536,0.128601
-0.098907,0.130676
-0.099655,0.118317
-0.104660,0.098557
-0.103607,0.121262
-0.119217,0.128937
-0.059830,0.136108
-0.109222,0.133240
-0.110306,0.121124
-0.102158,0.093506
-0.104889,0.120087
-0.099686,0.118515
-0.054794,0.123444
-0.113327,0.109116
-0.110214,0.107101
-0.111847,0.100571
-0.100784,0.095688
-0.097992,0.098618
-0.070572,0.086258
-0.093414,0.078094
-0.083038,0.076355
-0.082687,0.075409
-0.078583,0.073257
-0.079712,0.072311
-0.068329,0.082230
-0.089752,0.087585
-0.101913,0.072662
-0.105713,0.091827
-0.100372,0.089813
-0.102692,0.090637
-0.095474,0.081512
-0.078201,0.079575
-0.078751,0.048523
-0.079575,0.076920
-0.066971,0.080933
-0.076187,0.077332
-0.073944,0.089371
-0.082428,0.088150
-0.080505,0.052277
-0.078644,0.093979
-0.073990,0.087479
-0.068146,0.079056
-0.063324,0.070740
-0.067551,0.068176
-0.059113,0.046402
-0.055786,0.068192
-0.062576,0.064377
-0.060104,0.068924
-0.046143,0.071976
-0.056976,0.065216
-0.054840,0.049255
-0.051025,0.061768
-0.041519,0.053162
-0.046524,0.055252
-0.030853,0.057007
-0.045380,0.057541
-0.036285,0.039139
-0.046646,0.060669
-0.045639,0.063248
-0.047607,0.058899
-0.026550,0.053329
-0.038284,0.045456
-0.035095,0.016022
-0.027252,0.039536
-0.027557,0.042480
-0.032593,0.039902
-0.037628,0.036606
-0.033768,0.039871
-0.033310,0.019333
-0.027847,0.047684
-0.035095,0.046524
-0.034210,0.046387
-0.022964,0.040222
-0.023651,0.034409
-0.024628,0.022263
-0.026230,0.029388
-0.036057,0.028015
-0.037308,0.028976
-0.033188,0.026260
-0.041855,0.020187
-0.044876,0.027023
-0.026871,0.032532
-0.040817,0.027237
-0.037445,0.035706
-0.035812,0.041031
-0.037003,0.041824
-0.044769,0.038376
-0.020432,0.045105
-0.039124,0.025070
-0.034897,0.044418
-0.039276,0.046112
-0.029419,0.058838
-0.029404,0.059036
-0.025803,0.058914
-0.034744,0.035461
-0.031494,0.059921
-0.030228,0.052429
-0.034470,0.049133
-0.027832,0.054245
-0.026276,0.056625
-0.024963,0.028381
-0.028351,0.054916
-0.029175,0.063919
-0.027313,0.072495
-0.027817,0.065842
-0.026566,0.067642
-0.026337,0.044205
-0.031250,0.055771
-0.027130,0.051697
-0.035721,0.051056
-0.038742,0.051651
-0.035019,0.051224
-0.046234,0.043137
-0.040451,0.039749
-0.024841,0.049973
-0.043396,0.048538
-0.033936,0.039841
-0.022690,0.035645
-0.028534,0.021347
-0.021103,0.021408
-0.014557,0.017365
-0.020493,0.008942
-0.018021,0.013519
-0.017639,0.019577
-0.032394,0.017899
-0.027954,0.026489
-0.023605,0.022049
-0.031982,0.028336
-0.029205,0.030014
-0.034744,0.027756
-0.030426,0.028625
-0.034271,0.031509
-0.035294,0.029266
-0.038788,0.030197
-0.046432,0.042709
-0.048904,0.048080
-0.052780,0.026703
-0.051819,0.046005
-0.055359,0.037933
-0.052277,0.034546
-0.047394,0.036240
-0.051666,0.032333
-0.051041,0.030380
-0.049820,0.030670
-0.051193,0.033142
-0.061218,0.037476
-0.035233,0.047241
-0.052795,0.044037
-0.055008,0.034485
-0.056091,0.043518
-0.059097,0.037598
-0.053970,0.035767
-0.029922,0.038559
-0.047028,0.031418
-0.047119,0.028244
-0.048279,0.034531
-0.051193,0.040970
-0.052429,0.040604
-0.036285,0.037262
-0.047211,0.042130
-0.047028,0.041779
-0.043900,0.044510
-0.048737,0.038467
-0.042709,0.043716
-0.033234,0.040527
-0.044952,0.043076
-0.042938,0.044418
-0.046158,0.050858
-0.043961,0.048615
-0.049530,0.047119
-0.041962,0.045609
-0.041824,0.042999
-0.038620,0.044769
-0.036850,0.042831
-0.037033,0.046722
-0.038528,0.046844
-0.036530,0.045547
-0.037323,0.040131
-0.035736,0.044495
-0.039536,0.042068
-0.040146,0.042145
-0.037125,0.046478
-0.033203,0.037537
-0.031723,0.038055
-0.025375,0.041611
-0.032745,0.037643
-0.027725,0.041779
-0.030258,0.040649
-0.032272,0.037048
-0.030960,0.039017
-0.033890,0.039032
-0.031067,0.034027
-0.031296,0.036682
-0.026306,0.030411
-0.031342,0.035904
-0.023682,0.029953
-0.026260,0.031372
-0.030609,0.036407
-0.032104,0.034073
-0.028854,0.034882
-0.033066,0.035995
-0.033875,0.038284
-0.030060,0.038483
-0.029785,0.038956
-0.032104,0.035049
-0.029083,0.036896
-0.029160,0.037079
-0.033859,0.036133
-0.033157,0.036209
-0.032410,0.037796
-0.032181,0.039139
-0.026718,0.043610
-0.033859,0.041550
-0.028473,0.037872
-0.032501,0.039917
-0.029968,0.040848
-0.030823,0.045502
-0.030838,0.041916
-0.035538,0.044983
-0.031113,0.037094
-0.028976,0.039780
-0.026215,0.039825
-0.024124,0.040741
-0.024261,0.040756
-0.025070,0.042786
-0.025513,0.030304
-0.024460,0.038025
-0.021088,0.039383
-0.021881,0.043030
-0.023605,0.045044
-0.024628,0.044128
-0.023727,0.032166
-0.024124,0.040543
-0.021942,0.041077
-0.023102,0.040924
-0.017990,0.043243
-0.026993,0.040283
-0.024658,0.035675
-0.020752,0.036102
-0.020615,0.034470
-0.021378,0.037842
-0.020554,0.032181
-0.022202,0.032516
-0.021088,0.031738
-0.024063,0.031509
-0.020981,0.030258
-0.021500,0.033081
-0.022598,0.032440
-0.023926,0.030792
-0.025253,0.032562
-0.031403,0.031860
-0.034500,0.027283
-0.034470,0.022980
-0.030487,0.025497
-0.037918,0.021881
-0.034241,0.026031
-0.035431,0.019379
-0.033096,0.021606
-0.031113,0.019409
-0.030502,0.018356
-0.031158,0.021286
-0.031128,0.022217
-0.041000,0.023773
-0.037903,0.021240
-0.037903,0.027283
-0.040070,0.022964
-0.040237,0.028351
-0.033157,0.022995
-0.038467,0.027176
-0.033279,0.030060
-0.030609,0.026337
-0.035843,0.026947
-0.032425,0.033463
-0.039627,0.031601
-0.031937,0.031784
-0.035782,0.033142
-0.028107,0.028427
-0.034317,0.033295
-0.027100,0.033447
-0.033173,0.033707
-0.034012,0.030563
-0.032745,0.034332
-0.032196,0.031494
-0.033615,0.027512
-0.034698,0.027893
-0.035400,0.028000
-0.037811,0.028839
-0.035324,0.030136
-0.033981,0.030899
-0.032013,0.025375
-0.035004,0.027313
-0.035675,0.031601
-0.033188,0.032333
-0.037674,0.034622
-0.037552,0.034760
-0.035416,0.032135
-0.036835,0.029724
-0.036392,0.030716
-0.035461,0.034958
-0.036819,0.035767
-0.036163,0.036316
-0.035980,0.035141
-0.033127,0.030838
-0.031601,0.035370
-0.033920,0.033936
-0.033218,0.037308
-0.033188,0.037674
-0.032242,0.037491
-0.034912,0.032669
-0.032150,0.033752
-0.030945,0.036850
-0.032852,0.038544
-0.032867,0.039459
-0.031738,0.035080
-0.032166,0.034973
-0.031082,0.038300
-0.030563,0.037430
-0.030136,0.039566
-0.031311,0.038391
-0.032150,0.040054
-0.032761,0.039246
-0.029694,0.039246
-0.031372,0.040497
-0.026627,0.041245
-0.030670,0.041885
-0.028839,0.039017
-0.027786,0.040192
-0.028778,0.037033
-0.027359,0.037674
-0.025192,0.039780
-0.030304,0.039825
-0.026779,0.038361
-0.031357,0.040787
-0.029648,0.039154
-0.026123,0.039185
-0.025772,0.039139
-0.028427,0.038940
-0.027695,0.029007
-0.029358,0.034454
-0.024277,0.036346
-0.027008,0.035980
-0.028854,0.039963
-0.030350,0.035385
-0.031189,0.033295
-0.029495,0.040573
-0.030151,0.034714
-0.025360,0.035721
-0.027618,0.039276
-0.031479,0.032593
-0.028656,0.028885
-0.028595,0.037537
-0.026749,0.031784
-0.023056,0.034286
-0.026581,0.031326
-0.027115,0.033295
-0.024963,0.028336
-0.026596,0.028046
-0.020538,0.026932
-0.018723,0.025467
-0.023575,0.026855
-0.022385,0.026810
-0.028503,0.022903
-0.025070,0.023224
-0.022202,0.022583
-0.020905,0.027100
-0.023285,0.021896
-0.024841,0.021667
-0.022552,0.017136
-0.018997,0.019562
-0.017960,0.017456
-0.018860,0.016006
-0.022369,0.018585
-0.019897,0.018600
-0.022491,0.014771
-0.020859,0.015823
-0.019394,0.013962
-0.020065,0.015503
-0.021225,0.014313
-0.019455,0.016266
-0.018234,0.013824
-0.018204,0.011948
-0.015778,0.009689
-0.014954,0.012680
-0.014038,0.011658
-0.015808,0.012054
-0.014847,0.012085
-0.013412,0.011307
-0.012360,0.012604
-0.007187,0.013626
-0.011246,0.009018
-0.009842,0.011566
-0.011658,0.010559
-0.008575,0.011108
-0.007660,0.012436
-0.010147,0.012527
-0.010300,0.011459
-0.006866,0.012039
-0.010040,0.016266
-0.012131,0.017487
-0.016556,0.016068
-0.009781,0.015305
-0.013855,0.012650
-0.010056,0.014023
-0.009216,0.016769
-0.015732,0.019714
-0.018097,0.015823
-0.019012,0.017670
-0.016983,0.020279
-0.021469,0.021408
-0.018921,0.019226
-0.022903,0.022202
-0.019684,0.021683
-0.022934,0.019196
-0.022064,0.022232
-0.019867,0.020370
-0.017365,0.024292
-0.023972,0.025391
-0.025177,0.029251
-0.024292,0.026154
-0.024948,0.030304
-0.025879,0.028885
-0.022232,0.025620
-0.019531,0.023926
-0.015015,0.019058
-0.014435,0.018845
-0.017227,0.022018
-0.018448,0.024933
-0.017685,0.026047
-0.019684,0.027847
-0.022324,0.032166
-0.029114,0.029007
-0.031601,0.038986
-0.031891,0.043381
-0.030457,0.044022
-0.038040,0.039948
-0.035065,0.040756
-0.032150,0.039139
-0.036285,0.043503
-0.029709,0.038025
-0.029739,0.038116
-0.030563,0.037979
-0.032272,0.037384
-0.035141,0.037354
-0.032181,0.041031
-0.028275,0.037994
-0.029816,0.036392
-0.033569,0.040039
-0.031677,0.036880
-0.034180,0.037598
-0.032410,0.037415
-0.025833,0.036377
-0.029251,0.033417
-0.028763,0.033432
-0.029053,0.032410
-0.033783,0.033508
-0.030518,0.036041
-0.031754,0.037003
-0.036133,0.036560
-0.027893,0.033920
-0.034286,0.028961
-0.030060,0.031479
-0.028931,0.032913
-0.023972,0.030289
-0.028229,0.031555
-0.031372,0.031326
-0.032135,0.026962
-0.034698,0.032532
-0.031219,0.028946
-0.028397,0.033600
-0.027512,0.029480
-0.030136,0.027496
-0.029297,0.023193
-0.029343,0.029556
-0.030594,0.025208
-0.029724,0.024231
-0.029556,0.028061
-0.029480,0.025406
-0.028488,0.023956
-0.030609,0.022293
-0.024292,0.022568
-0.021973,0.021622
-0.022964,0.021210
-0.022461,0.017212
-0.022049,0.020111
-0.023422,0.017914
-0.024292,0.018677
-0.024658,0.020966
-0.020935,0.020447
-0.022812,0.016663
-0.019104,0.020233
-0.021210,0.020645
-0.019638,0.017242
-0.019363,0.018036
-0.017349,0.017578
-0.016220,0.016327
-0.012558,0.020279
-0.017532,0.015274
-0.010818,0.016144
-0.009384,0.015762
-0.085129,0.045258
-0.063705,0.100891
-0.171143,0.166580
-0.158569,0.198364
-0.274017,0.061707
-0.199585,0.255402
0.011963,0.254791
-0.131653,0.018326
-0.215302,-0.116013
-0.111130,0.239136
0.007721,0.239044
-0.170090,0.004074
-0.166077,0.020096
0.022888,0.105652
-0.002808,0.070801
-0.000824,0.055527
-0.021576,0.066635
-0.158569,0.001678
-0.176834,-0.001190
0.002731,0.205399
-0.046310,0.095673
0.010513,0.051193
-0.072891,0.037216
-0.122803,0.045181
-0.147949,-0.037552
-0.031540,0.189499
-0.079941,0.126083
-0.050690,0.114166
-0.041336,0.075256
-0.059860,-0.005844
-0.123550,-0.061981
-0.099197,0.136887
-0.041351,0.143768
-0.047928,0.101181
0.034195,0.109314
-0.092133,0.032867
-0.097610,-0.072144
-0.096802,-0.020416
-0.018066,0.145508
-0.045456,0.099533
0.002884,0.115646
-0.068466,0.109131
-0.078644,-0.030502
-0.137192,-0.030106
-0.131058,0.121490
-0.029709,0.130737
-0.035248,0.102676
-0.010696,0.103790
-0.070038,-0.012787
-0.114655,-0.020889
-0.133987,0.017456
0.020782,0.124573
-0.026077,0.068344
0.041656,0.075470
-0.050262,0.054031
-0.076126,-0.027145
-0.102264,-0.077209
-0.086166,0.104111
0.003357,0.103333
-0.010605,0.069397
0.033081,0.080338
-0.085938,0.031693
-0.087616,-0.059158
-0.087601,0.031769
0.033951,0.105774
-0.049255,0.044022
-0.017792,0.128159
-0.080521,0.118011
-0.096313,-0.071198
-0.096619,-0.042984
-0.041016,0.117325
-0.068298,0.113190
-0.066986,0.115707
-0.012131,0.128799
-0.078918,-0.014175
-0.078842,-0.070114
-0.069962,0.072815
-0.039490,0.075500
-0.072067,0.061050
0.063416,0.137909
-0.080429,0.091599
-0.101425,-0.072266
-0.071762,0.017090
0.005035,0.038986
-0.046570,0.004074
-0.017349,0.140030
-0.038773,0.140091
-0.116730,-0.041443
-0.095505,0.007050
-0.002762,0.012146
-0.030853,0.012543
-0.032562,0.099457
0.056427,0.135529
-0.107819,0.053909
-0.107529,-0.002594
-0.018402,0.000565
-0.026962,-0.018875
-0.034088,0.037399
0.039932,0.145172
-0.074707,0.125290
-0.096268,-0.028915
-0.028152,-0.004211
-0.039459,-0.021622
-0.030838,-0.007736
-0.006546,0.123123
-0.009964,0.123474
-0.081909,-0.012650
-0.056046,0.011444
-0.052795,0.008896
-0.053375,-0.029251
-0.028839,0.075226
0.076630,0.115067
-0.055984,0.075928
-0.060989,0.008499
-0.061584,0.014328
-0.074341,-0.047058
-0.045944,0.040131
0.040726,0.102188
-0.012009,0.095306
-0.055145,-0.013290
-0.022232,0.014969
-0.095047,-0.012589
-0.090652,0.026337
0.026459,0.072083
0.050308,0.075745
-0.045975,0.049332
-0.045425,0.014099
-0.086044,0.017883
-0.098190,-0.023727
-0.022064,0.061035
0.049606,0.059113
-0.002151,0.057281
-0.038147,-0.003021
-0.021057,0.024658
-0.108063,-0.023041
-0.096405,0.052765
0.040970,0.062271
0.038849,0.054291
-0.030106,0.047638
-0.028671,0.017853
-0.095428,0.015976
-0.106369,-0.011826
-0.010330,0.061661
0.035965,0.056763
0.014175,0.046768
-0.014114,0.013626
-0.039551,-0.007187
-0.095444,-0.040741
-0.076096,0.066696
0.014862,0.076279
0.002472,0.031387
0.015015,0.039886
-0.009552,0.014420
-0.089325,-0.010056
-0.094376,-0.003845
-0.002029,0.069641
0.003784,0.048645
0.011780,0.057053
-0.004013,0.053925
-0.065125,-0.004913
-0.092697,-0.061569
-0.059937,0.047974
0.011108,0.050659
0.007217,0.043976
0.033752,0.053818
-0.051208,0.033051
-0.085815,-0.051636
-0.073151,0.008713
0.009613,0.043915
0.009552,0.023804
0.020508,0.067520
-0.014526,0.067307
-0.082169,-0.015274
-0.080093,-0.022171
-0.021103,0.015793
0.011124,0.013306
0.012207,0.066833
0.032516,0.069183
-0.070541,0.031708
-0.079590,-0.051407
-0.050217,0.007248
-0.004623,0.006241
-0.005539,0.061752
0.056046,0.068542
-0.025940,0.054932
-0.083115,-0.026291
-0.081070,-0.005081
-0.009842,0.014328
-0.018585,0.035385
0.036285,0.078339
-0.001709,0.073273
-0.056793,-0.002106
-0.059021,-0.041245
-0.039734,0.013000
-0.022781,0.000107
-0.009064,0.078888
0.025314,0.082947
-0.028259,0.024689
-0.053970,-0.028564
-0.052704,-0.014664
-0.018173,-0.005493
-0.023315,0.043991
0.045029,0.079208
-0.014938,0.069046
-0.037491,-0.015381
-0.046036,-0.037277
-0.045578,-0.007980
-0.009308,0.012207
0.012939,0.074936
0.008942,0.079193
-0.032120,0.008133
-0.034485,-0.011261
-0.048080,-0.035080
-0.042374,0.002823
0.001770,0.046539
0.047195,0.069885
-0.027756,0.055389
-0.029617,-0.009705
-0.049820,-0.010223
-0.055893,-0.021759
-0.021332,0.023727
0.024277,0.064697
0.005630,0.065781
-0.016403,0.004684
-0.031128,-0.009750
-0.054443,-0.032028
-0.053970,0.010468
0.011017,0.050064
0.037231,0.051437
-0.002991,0.037155
-0.023361,-0.003571
-0.049042,-0.021347
-0.060471,-0.031845
-0.030396,0.052277
0.034683,0.053360
0.025070,0.034454
-0.020615,0.024551
-0.029877,-0.016495
-0.058426,-0.030548
-0.055313,0.028549
0.029266,0.045288
0.021347,0.037323
0.012939,0.028824
-0.024689,0.012955
-0.054108,-0.025299
-0.056549,-0.018341
-0.017487,0.045822
0.026260,0.050034
0.016998,0.027298
-0.006363,0.029709
-0.053055,-0.006943
-0.054062,-0.032669
-0.032730,0.018463
0.019592,0.047379
0.007492,0.042511
0.012375,0.037033
-0.042587,0.026443
-0.052902,-0.042358
-0.042648,-0.011078
-0.010437,0.035248
0.017120,0.039566
0.017319,0.034317
-0.005737,0.035400
-0.054367,-0.007111
-0.054779,-0.026260
-0.026093,0.012711
0.013397,0.029449
0.026276,0.032471
0.022949,0.033661
-0.040833,0.022354
-0.060654,-0.041656
-0.043243,0.001831
-0.001724,0.011307
0.012039,0.034180
0.032440,0.042557
-0.011566,0.038055
-0.063293,-0.012527
-0.062622,-0.011246
-0.010590,0.007004
0.006592,0.022217
0.022110,0.040787
0.015503,0.039658
-0.045029,0.014633
-0.055283,-0.036316
-0.035431,0.002014
0.000961,0.005020
0.004974,0.041336
0.032654,0.048325
-0.020859,0.032471
-0.046280,-0.021194
-0.044968,-0.012848
-0.012283,-0.001205
-0.001633,0.021667
0.021744,0.051147
-0.000107,0.050781
-0.036835,-0.000900
-0.038773,-0.028946
-0.028641,-0.007217
-0.007126,0.005707
0.005920,0.042404
0.029556,0.052277
-0.025375,0.028671
-0.030792,-0.025253
-0.030624,-0.023605
-0.023331,-0.002930
-0.002441,0.024734
0.025070,0.050812
-0.005219,0.047287
-0.027252,-0.005676
-0.027176,-0.024200
